-1.60179,-1.57549,3.41985
-1.59774,-1.57549,3.41985
-1.59369,-1.57549,3.41985
-1.58551,-1.58350,3.43725
-1.57336,-1.57948,3.42853
-1.63600,-1.65951,3.60224
-1.64049,-1.66841,3.62155
-1.63619,-1.66841,3.62155
-1.69159,-1.74318,3.78386
-1.65013,-1.70498,3.70093
-1.64125,-1.70032,3.69082
-1.65040,-1.71437,3.72132
-1.51894,-1.79342,3.89291
-1.51432,-1.79342,3.89291
-1.50537,-1.78827,3.88172
0.09462,-1.62062,3.51781
0.09802,-1.60805,3.49054
0.10137,-1.59568,3.46369
0.10548,-1.59568,3.46369
0.10986,-1.59979,3.47259
0.11456,-1.60805,3.49054
0.11870,-1.60805,3.49054
0.12315,-1.61222,3.49958
0.12830,-1.62485,3.52700
0.22297,-0.25747,0.55889
0.22326,-0.25705,0.55797
1.52820,-1.32127,2.86802
1.53160,-1.32127,2.86802
1.52850,-1.31568,2.85590
1.48480,-1.27524,2.76811
1.47598,-1.26487,2.74561
1.47325,-1.25975,2.73449
1.48249,-1.26487,2.74561
1.47376,-1.25467,2.72347
1.47106,-1.24963,2.71253
1.46252,-1.23968,2.69091
1.46280,-1.23721,2.68556
1.45729,-1.22988,2.66964
1.50814,-1.27003,2.75681
1.52699,-1.28313,2.78524
1.54623,-1.29649,2.81425
1.54956,-1.29649,2.81425
1.54006,-1.28578,2.79099
1.52759,-1.27263,2.76245
1.53086,-1.27263,2.76245
1.53413,-1.27263,2.76245
1.54372,-1.27786,2.77380
1.54701,-1.27786,2.77380
1.51301,-1.24713,2.70709
1.51622,-1.24713,2.70709
1.52862,-1.25467,2.72347
1.53494,-1.25721,2.72897
1.53817,-1.25721,2.72897
1.52905,-1.24713,2.70709
1.50511,-1.22503,2.65913
1.50826,-1.22503,2.65913
1.51739,-1.22988,2.66964
1.52055,-1.22988,2.66964
1.51473,-1.22263,2.65391
1.51788,-1.22263,2.65391
1.52402,-1.22503,2.65913
1.52746,-1.22023,2.64870
-1.71916,-1.62491,3.53623
-1.71049,-1.62067,3.52700
-1.70631,-1.62067,3.52700
-1.70659,-1.62491,3.53623
-1.70240,-1.62491,3.53623
-1.69821,-1.62491,3.53623
-1.69402,-1.62491,3.53623
-1.68541,-1.62067,3.52700
-1.66817,-1.60807,3.49958
-1.64695,-1.59158,3.46369
-1.64049,-1.66412,3.62155
-1.60184,-1.62918,3.54551
-1.49480,-1.53643,3.34366
-1.54832,-1.59567,3.47259
-1.60186,-1.65524,3.60224
-1.13348,-1.33487,2.90503
-1.13248,-1.33775,2.91129
-1.13147,-1.34064,2.91758
-1.12699,-1.34354,2.92389
-1.12352,-1.34354,2.92389
-1.12006,-1.34354,2.92389
0.09437,-1.61225,3.50867
0.09802,-1.60392,3.49054
0.10060,-1.57943,3.43725
0.10467,-1.57943,3.43725
0.10986,-1.59567,3.47259
0.11456,-1.60392,3.49054
0.11870,-1.60392,3.49054
0.12412,-1.62067,3.52700
0.12830,-1.62067,3.52700
1.55797,-1.34354,2.92389
1.53160,-1.31787,2.86802
1.52850,-1.31230,2.85590
1.48480,-1.27196,2.76811
1.47598,-1.26162,2.74561
1.47924,-1.26162,2.74561
1.48249,-1.26162,2.74561
1.46784,-1.24642,2.71253
1.46225,-1.23895,2.69629
1.46544,-1.23895,2.69629
1.47748,-1.24642,2.71253
1.50487,-1.26677,2.75681
1.51743,-1.27457,2.77380
1.54289,-1.29316,2.81425
1.54946,-1.29586,2.82012
1.54956,-1.29316,2.81425
1.54006,-1.28247,2.79099
1.52759,-1.26936,2.76245
1.53086,-1.26936,2.76245
1.54044,-1.27457,2.77380
1.54690,-1.27719,2.77950
1.54701,-1.27457,2.77380
1.51301,-1.24392,2.70709
1.51622,-1.24392,2.70709
1.52862,-1.25144,2.72347
1.53494,-1.25397,2.72897
1.53817,-1.25397,2.72897
1.53520,-1.24893,2.71799
1.51706,-1.23158,2.68024
1.52023,-1.23158,2.68024
1.51739,-1.22671,2.66964
1.52055,-1.22671,2.66964
1.51772,-1.22188,2.65913
1.51788,-1.21948,2.65391
-1.62158,-1.53246,3.34366
-1.58620,-1.50271,3.27874
-1.55588,-1.47760,3.22396
-1.63396,-1.55557,3.39407
-1.62994,-1.55557,3.39407
-1.61375,-1.54393,3.36868
-1.59386,-1.52868,3.33541
-1.58599,-1.52492,3.32719
-1.58205,-1.52492,3.32719
-1.25031,-1.28181,2.79677
-1.66381,-1.71026,3.73160
-1.13206,-1.32573,2.89259
-1.13105,-1.32857,2.89880
-1.13248,-1.33430,2.91129
-1.13147,-1.33718,2.91758
-1.13045,-1.34008,2.92389
-1.12699,-1.34008,2.92389
-1.12352,-1.34008,2.92389
-1.12006,-1.34008,2.92389
-1.11659,-1.34008,2.92389
-1.11313,-1.34008,2.92389
0.08952,-1.59566,3.48154
0.09413,-1.60393,3.49958
0.09777,-1.59566,3.48154
0.10060,-1.57536,3.43725
0.10467,-1.57536,3.43725
0.11014,-1.59566,3.48154
0.11456,-1.59978,3.49054
0.11870,-1.59978,3.49054
0.12412,-1.61649,3.52700
1.53160,-1.31447,2.86802
1.52528,-1.30615,2.84987
1.48785,-1.27129,2.77380
1.47598,-1.25837,2.74561
1.47924,-1.25837,2.74561
1.48249,-1.25837,2.74561
1.47080,-1.24571,2.71799
1.47106,-1.24320,2.71253
1.47427,-1.24320,2.71253
1.50161,-1.26350,2.75681
1.51726,-1.27390,2.77950
1.54277,-1.29252,2.82012
1.54935,-1.29522,2.82602
1.55270,-1.29522,2.82602
1.53994,-1.28181,2.79677
1.54006,-1.27916,2.79099
1.54019,-1.27653,2.78524
1.53400,-1.26868,2.76811
1.54998,-1.27916,2.79099
1.54690,-1.27390,2.77950
1.55019,-1.27390,2.77950
1.50999,-1.23823,2.70168
1.51319,-1.23823,2.70168
1.52248,-1.24320,2.71253
1.53185,-1.24822,2.72347
1.54441,-1.25581,2.74004
1.52295,-1.23576,2.69629
1.51706,-1.22840,2.68024
1.52023,-1.22840,2.68024
1.52644,-1.23085,2.68556
1.52962,-1.23085,2.68556
1.52371,-1.22355,2.66964
1.52387,-1.22114,2.66438
-1.59782,-1.52097,3.32719
-1.58219,-1.50982,3.30279
-1.55171,-1.48441,3.24721
-1.54046,-1.47731,3.23167
-1.53296,-1.47378,3.22396
-1.50402,-1.44957,3.17098
-1.13449,-1.32514,2.89880
-1.13348,-1.32799,2.90503
-1.13492,-1.33373,2.91758
-1.13392,-1.33661,2.92389
-1.13045,-1.33661,2.92389
-1.12699,-1.33661,2.92389
-1.12352,-1.33661,2.92389
-1.12006,-1.33661,2.92389
-1.11418,-1.33373,2.91758
-1.11313,-1.33661,2.92389
0.09413,-1.59978,3.49958
0.09727,-1.58337,3.46369
0.10085,-1.57529,3.44602
0.10494,-1.57529,3.44602
0.10958,-1.58337,3.46369
0.11456,-1.59565,3.49054
0.11870,-1.59565,3.49054
0.12477,-1.62077,3.54551
1.53160,-1.31107,2.86802
1.52207,-1.30003,2.84387
1.48785,-1.26800,2.77380
1.47598,-1.25511,2.74561
1.47924,-1.25511,2.74561
1.49158,-1.26281,2.76245
1.48574,-1.25511,2.74561
1.48900,-1.25511,2.74561
1.49529,-1.25767,2.75120
1.51396,-1.27061,2.77950
1.52985,-1.28115,2.80257
1.54600,-1.29187,2.82602
1.55260,-1.29458,2.83195
1.55595,-1.29458,2.83195
1.53994,-1.27850,2.79677
1.54006,-1.27586,2.79099
1.54019,-1.27323,2.78524
1.54668,-1.27586,2.79099
1.54998,-1.27586,2.79099
1.55329,-1.27586,2.79099
1.55019,-1.27061,2.77950
1.50999,-1.23503,2.70168
1.51319,-1.23503,2.70168
1.51943,-1.23751,2.70709
1.52264,-1.23751,2.70709
1.53507,-1.24499,2.72347
1.52295,-1.23257,2.69629
1.51706,-1.22523,2.68024
1.52023,-1.22523,2.68024
1.52644,-1.22766,2.68556
1.52962,-1.22766,2.68556
1.53280,-1.22766,2.68556
1.52990,-1.22280,2.67493
1.60277,-1.20844,2.64352
1.59034,-1.19673,2.61791
-1.59782,-1.51703,3.32719
-1.58996,-1.51330,3.31902
-1.55171,-1.48056,3.24721
-1.53313,-1.46646,3.21628
-1.50073,-1.43905,3.15617
-1.49003,-1.43236,3.14149
-1.13838,-1.33027,2.91758
-1.13738,-1.33315,2.92389
-1.13392,-1.33315,2.92389
-1.13045,-1.33315,2.92389
-1.12699,-1.33315,2.92389
-1.12352,-1.33315,2.92389
-1.11283,-1.32455,2.90503
0.09364,-1.58741,3.48154
0.09677,-1.57121,3.44602
0.10085,-1.57121,3.44602
0.10494,-1.57121,3.44602
0.10930,-1.57523,3.45483
0.11456,-1.59151,3.49054
1.51252,-1.28852,2.82602
1.48785,-1.26471,2.77380
1.48504,-1.25954,2.76245
1.48831,-1.25954,2.76245
1.49464,-1.26212,2.76811
1.49792,-1.26212,2.76811
1.49203,-1.25441,2.75120
1.49529,-1.25441,2.75120
1.52022,-1.27255,2.79099
1.52668,-1.27519,2.79677
1.53636,-1.28049,2.80840
1.55913,-1.29666,2.84387
1.56250,-1.29666,2.84387
1.53994,-1.27519,2.79677
1.54006,-1.27255,2.79099
1.53072,-1.26212,2.76811
1.54668,-1.27255,2.79099
1.54998,-1.27255,2.79099
1.55974,-1.27783,2.80257
1.55019,-1.26731,2.77950
1.50999,-1.23183,2.70168
1.51319,-1.23183,2.70168
1.51943,-1.23430,2.70709
1.52264,-1.23430,2.70709
1.52891,-1.23678,2.71253
1.52295,-1.22937,2.69629
1.51706,-1.22205,2.68024
1.52023,-1.22205,2.68024
1.53560,-1.23183,2.70168
1.53880,-1.23183,2.70168
1.53280,-1.22448,2.68556
1.52990,-1.21963,2.67493
1.53307,-1.21963,2.67493
1.58711,-1.20531,2.64352
1.58096,-1.19828,2.62809
1.58100,-1.19595,2.62299
1.59028,-1.20061,2.63321
1.59652,-1.20296,2.63836
1.59964,-1.20296,2.63836
1.59653,-1.19828,2.62809
-1.54214,-1.42864,3.14149
-1.61372,-1.52814,3.36030
-1.60177,-1.52058,3.34366
-1.57827,-1.50199,3.30279
-1.52586,-1.45572,3.20104
-1.13392,-1.32968,2.92389
0.09628,-1.55917,3.42853
0.10034,-1.55917,3.42853
0.10467,-1.56314,3.43725
0.10874,-1.56314,3.43725
1.51252,-1.28518,2.82602
1.49091,-1.26402,2.77950
1.49114,-1.26143,2.77380
1.49442,-1.26143,2.77380
1.49771,-1.26143,2.77380
1.50100,-1.26143,2.77380
1.50428,-1.26143,2.77380
1.51691,-1.26924,2.79099
1.52337,-1.27187,2.79677
1.52353,-1.26924,2.79099
1.53636,-1.27716,2.80840
1.56573,-1.29876,2.85590
1.56911,-1.29876,2.85590
1.54634,-1.27716,2.80840
1.54006,-1.26924,2.79099
1.52137,-1.25115,2.75120
1.52463,-1.25115,2.75120
1.55319,-1.27187,2.79677
1.55974,-1.27451,2.80257
1.56306,-1.27451,2.80257
1.51605,-1.23356,2.71253
1.51319,-1.22863,2.70168
1.51943,-1.23109,2.70709
1.52264,-1.23109,2.70709
1.52279,-1.22863,2.70168
1.52295,-1.22618,2.69629
1.51106,-1.21406,2.66964
1.51423,-1.21406,2.66964
1.53253,-1.22618,2.69629
1.53573,-1.22618,2.69629
1.53280,-1.22130,2.68556
1.52087,-1.20928,2.65913
1.52402,-1.20928,2.65913
1.58401,-1.19983,2.63836
1.58096,-1.19516,2.62809
1.58408,-1.19516,2.62809
1.58719,-1.19516,2.62809
1.59652,-1.19983,2.63836
1.60277,-1.20218,2.64352
1.59964,-1.19749,2.63321
-1.54958,-1.42492,3.14149
-1.54227,-1.42161,3.13420
-1.53500,-1.41832,3.12694
-1.52424,-1.41178,3.11253
-1.61774,-1.52796,3.36868
-1.61375,-1.52796,3.36868
-1.60575,-1.52416,3.36030
0.09198,-1.55117,3.41985
0.09604,-1.55117,3.41985
0.09958,-1.54336,3.40262
0.10362,-1.54336,3.40262
1.51569,-1.28451,2.83195
1.49399,-1.26333,2.78524
1.49420,-1.26073,2.77950
1.49442,-1.25814,2.77380
1.50389,-1.26333,2.78524
1.51030,-1.26594,2.79099
1.51361,-1.26594,2.79099
1.52321,-1.27119,2.80257
1.52337,-1.26856,2.79677
1.52668,-1.26856,2.79677
1.53000,-1.26856,2.79677
1.57237,-1.30088,2.86802
1.57577,-1.30088,2.86802
1.55605,-1.28183,2.82602
1.54325,-1.26856,2.79677
1.52137,-1.24789,2.75120
1.52463,-1.24789,2.75120
1.55642,-1.27119,2.80257
1.56298,-1.27383,2.80840
1.56306,-1.27119,2.80257
1.52524,-1.23781,2.72897
1.50716,-1.22054,2.69091
1.51035,-1.22054,2.69091
1.52264,-1.22788,2.70709
1.52279,-1.22543,2.70168
1.51991,-1.22054,2.69091
1.51405,-1.21329,2.67493
1.51722,-1.21329,2.67493
1.52644,-1.21812,2.68556
1.52962,-1.21812,2.68556
1.52673,-1.21329,2.67493
1.51788,-1.20376,2.65391
1.52402,-1.20613,2.65913
1.58092,-1.19437,2.63321
1.58404,-1.19437,2.63321
1.58716,-1.19437,2.63321
1.59028,-1.19437,2.63321
1.59340,-1.19437,2.63321
1.60277,-1.19905,2.64352
1.60591,-1.19905,2.64352
-1.56430,-1.42783,3.15617
-1.55693,-1.42451,3.14881
-1.55320,-1.42451,3.14881
-1.53870,-1.41461,3.12694
-1.52793,-1.40809,3.11253
-1.52424,-1.40809,3.11253
-1.66747,-1.56696,3.46369
-1.64232,-1.54712,3.41985
-1.62184,-1.53161,3.38556
0.09604,-1.54712,3.41985
0.09884,-1.52778,3.37710
0.10182,-1.51266,3.34366
1.49686,-1.26524,2.79677
1.49707,-1.26263,2.79099
1.49729,-1.26003,2.78524
1.51306,-1.27050,2.80840
1.51639,-1.27050,2.80840
1.51972,-1.27050,2.80840
1.51989,-1.26787,2.80257
1.52955,-1.27315,2.81425
1.52653,-1.26787,2.80257
1.52668,-1.26524,2.79677
1.53000,-1.26524,2.79677
1.56573,-1.29199,2.85590
1.56911,-1.29199,2.85590
1.55605,-1.27848,2.82602
1.54967,-1.27050,2.80840
1.54657,-1.26524,2.79677
1.54349,-1.26003,2.78524
1.55319,-1.26524,2.79677
1.55974,-1.26787,2.80257
1.55982,-1.26524,2.79677
1.53454,-1.24210,2.74561
1.50716,-1.21736,2.69091
1.51035,-1.21736,2.69091
1.52569,-1.22713,2.71253
1.52891,-1.22713,2.71253
1.51991,-1.21736,2.69091
1.51106,-1.20773,2.66964
1.51423,-1.20773,2.66964
1.52644,-1.21494,2.68556
1.52962,-1.21494,2.68556
1.51176,-1.19826,2.64870
1.51490,-1.19826,2.64870
1.51804,-1.19826,2.64870
1.58709,-1.19826,2.64870
1.58711,-1.19592,2.64352
1.58404,-1.19125,2.63321
1.58716,-1.19125,2.63321
1.59028,-1.19125,2.63321
1.59652,-1.19358,2.63836
1.60277,-1.19592,2.64352
1.60591,-1.19592,2.64352
-1.60553,-1.45122,3.21628
-1.59792,-1.44777,3.20864
-1.58284,-1.43753,3.18594
-1.56797,-1.42743,3.16356
-1.55693,-1.42077,3.14881
-1.55320,-1.42077,3.14881
-1.52809,-1.40118,3.10538
-1.51744,-1.39477,3.09117
-1.67176,-1.56687,3.47259
-1.65488,-1.55488,3.44602
-1.63826,-1.54307,3.41985
-1.63421,-1.54307,3.41985
0.09579,-1.53917,3.41121
0.09859,-1.51998,3.36868
0.10207,-1.51244,3.35196
1.49376,-1.25932,2.79099
1.47573,-1.24137,2.75120
1.50038,-1.25932,2.79099
1.51938,-1.27247,2.82012
1.52591,-1.27513,2.82602
1.53568,-1.28049,2.83790
1.52622,-1.26982,2.81425
1.52955,-1.26982,2.81425
1.52653,-1.26455,2.80257
1.52039,-1.25673,2.78524
1.53000,-1.26193,2.79677
1.55913,-1.28318,2.84387
1.56580,-1.28589,2.84987
1.55931,-1.27780,2.83195
1.54967,-1.26718,2.80840
1.54977,-1.26455,2.80257
1.55309,-1.26455,2.80257
1.55642,-1.26455,2.80257
1.55974,-1.26455,2.80257
1.55982,-1.26193,2.79677
1.53143,-1.23633,2.74004
1.50416,-1.21175,2.68556
1.50735,-1.21175,2.68556
1.52876,-1.22638,2.71799
1.53198,-1.22638,2.71799
1.51991,-1.21417,2.69091
1.51405,-1.20696,2.67493
1.51722,-1.20696,2.67493
1.52644,-1.21175,2.68556
1.52962,-1.21175,2.68556
1.51473,-1.19747,2.65391
1.51194,-1.19278,2.64352
1.51804,-1.19512,2.64870
1.57463,-1.19045,2.63836
1.58085,-1.19278,2.64352
1.58709,-1.19512,2.64870
1.59022,-1.19512,2.64870
1.59336,-1.19512,2.64870
1.59338,-1.19278,2.64352
1.59651,-1.19278,2.64352
1.59964,-1.19278,2.64352
1.60592,-1.19512,2.64870
1.60905,-1.19512,2.64870
-1.62488,-1.46485,3.25503
-1.59413,-1.44055,3.20104
-1.58284,-1.43375,3.18594
-1.57165,-1.42702,3.17098
-1.65488,-1.55080,3.44602
-1.64242,-1.54292,3.42853
-1.63836,-1.54292,3.42853
0.09677,-1.55080,3.44602
0.09958,-1.53126,3.40262
0.10207,-1.50847,3.35196
1.47849,-1.24317,2.76245
1.47573,-1.23811,2.75120
1.49114,-1.24828,2.77380
1.51938,-1.26913,2.82012
1.53232,-1.27713,2.83790
1.53568,-1.27713,2.83790
1.53905,-1.27713,2.83790
1.53275,-1.26913,2.82012
1.53289,-1.26648,2.81425
1.52039,-1.25343,2.78524
1.52369,-1.25343,2.78524
1.55913,-1.27981,2.84387
1.56580,-1.28251,2.84987
1.56918,-1.28251,2.84987
1.55939,-1.27178,2.82602
1.54977,-1.26123,2.80257
1.54349,-1.25343,2.78524
1.54679,-1.25343,2.78524
1.55974,-1.26123,2.80257
1.55982,-1.25862,2.79677
1.53767,-1.23811,2.75120
1.50416,-1.20857,2.68556
1.50735,-1.20857,2.68556
1.52876,-1.22316,2.71799
1.53198,-1.22316,2.71799
1.52599,-1.21582,2.70168
1.51106,-1.20141,2.66964
1.51423,-1.20141,2.66964
1.52644,-1.20857,2.68556
1.52962,-1.20857,2.68556
1.51473,-1.19433,2.65391
1.51194,-1.18965,2.64352
1.51507,-1.18965,2.64352
1.58081,-1.19198,2.64870
1.58706,-1.19433,2.65391
1.59020,-1.19433,2.65391
1.59335,-1.19433,2.65391
1.59649,-1.19433,2.65391
1.59964,-1.19433,2.65391
1.60278,-1.19433,2.65391
1.60278,-1.19198,2.64870
1.60907,-1.19433,2.65391
1.60905,-1.19198,2.64870
-1.59413,-1.43676,3.20104
0.09827,-1.57075,3.49958
0.10034,-1.53886,3.42853
0.10207,-1.50449,3.35196
1.46921,-1.23485,2.75120
1.47547,-1.23737,2.75681
1.47273,-1.23234,2.74561
1.48201,-1.23737,2.75681
1.51938,-1.26579,2.82012
1.52272,-1.26579,2.82012
1.53246,-1.27109,2.83195
1.52622,-1.26315,2.81425
1.52955,-1.26315,2.81425
1.52337,-1.25530,2.79677
1.52039,-1.25013,2.78524
1.52369,-1.25013,2.78524
1.56242,-1.27914,2.84987
1.56911,-1.28184,2.85590
1.57249,-1.28184,2.85590
1.56924,-1.27644,2.84387
1.55300,-1.26052,2.80840
1.54031,-1.24755,2.77950
1.54361,-1.24755,2.77950
1.55974,-1.25791,2.80257
1.56306,-1.25791,2.80257
1.53143,-1.22984,2.74004
1.50416,-1.20539,2.68556
1.50735,-1.20539,2.68556
1.52264,-1.21505,2.70709
1.53198,-1.21994,2.71799
1.52599,-1.21262,2.70168
1.51706,-1.20300,2.68024
1.52023,-1.20300,2.68024
1.52644,-1.20539,2.68556
1.52962,-1.20539,2.68556
1.51473,-1.19118,2.65391
1.51194,-1.18652,2.64352
1.51507,-1.18652,2.64352
1.59961,-1.21994,2.71799
1.60283,-1.21994,2.71799
1.58077,-1.19118,2.65391
1.58081,-1.18885,2.64870
1.59332,-1.19588,2.66438
1.59020,-1.19118,2.65391
1.59335,-1.19118,2.65391
1.59649,-1.19118,2.65391
1.59964,-1.19118,2.65391
1.60910,-1.19588,2.66438
1.60909,-1.19353,2.65913
1.61224,-1.19353,2.65913
1.61539,-1.19353,2.65913
0.09487,-1.57888,3.52700
0.09827,-1.56661,3.49958
0.10111,-1.54657,3.45483
0.10414,-1.53091,3.41985
0.38938,-0.38541,0.86096
0.39040,-0.38541,0.86096
0.39117,-0.38517,0.86041
0.39145,-0.38443,0.85877
0.39147,-0.38346,0.85659
0.39273,-0.38370,0.85713
1.47221,-1.23410,2.75681
1.47547,-1.23410,2.75681
1.47874,-1.23410,2.75681
1.49114,-1.24171,2.77380
1.51938,-1.26244,2.82012
1.52272,-1.26244,2.82012
1.51030,-1.24940,2.79099
1.51361,-1.24940,2.79099
1.53275,-1.26244,2.82012
1.52337,-1.25199,2.79677
1.52039,-1.24683,2.78524
1.52369,-1.24683,2.78524
1.57908,-1.28936,2.88025
1.58587,-1.29212,2.88641
1.57583,-1.28117,2.86195
1.57588,-1.27846,2.85590
1.55300,-1.25719,2.80840
1.54349,-1.24683,2.78524
1.54679,-1.24683,2.78524
1.55651,-1.25199,2.79677
1.55982,-1.25199,2.79677
1.53143,-1.22659,2.74004
1.49821,-1.19745,2.67493
1.50138,-1.19745,2.67493
1.51656,-1.20701,2.69629
1.52584,-1.21184,2.70709
1.52295,-1.20701,2.69629
1.52007,-1.20221,2.68556
1.52326,-1.20221,2.68556
1.52039,-1.19745,2.67493
1.52356,-1.19745,2.67493
1.50881,-1.18339,2.64352
1.51194,-1.18339,2.64352
1.51507,-1.18339,2.64352
1.60284,-1.22164,2.72897
1.59961,-1.21672,2.71799
1.60607,-1.21917,2.72347
1.59962,-1.20460,2.69091
1.59329,-1.19745,2.67493
1.59646,-1.19745,2.67493
1.59963,-1.19745,2.67493
1.60280,-1.19745,2.67493
1.59963,-1.19272,2.66438
1.59964,-1.19038,2.65913
1.60595,-1.19272,2.66438
1.61228,-1.19508,2.66964
1.62186,-1.19982,2.68024
1.62503,-1.19982,2.68024
1.62499,-1.19745,2.67493
0.09022,-1.56652,3.50867
0.09413,-1.56246,3.49958
0.09777,-1.55441,3.48154
0.10111,-1.54248,3.45483
0.10494,-1.53855,3.44602
0.38938,-0.38439,0.86096
0.39040,-0.38439,0.86096
0.39117,-0.38415,0.86041
0.39194,-0.38390,0.85986
0.39147,-0.38244,0.85659
0.39248,-0.38244,0.85659
0.39325,-0.38220,0.85605
1.47547,-1.23084,2.75681
1.48176,-1.23335,2.76245
1.49420,-1.24097,2.77950
1.52256,-1.26174,2.82602
1.52591,-1.26174,2.82602
1.50408,-1.24097,2.77950
1.50738,-1.24097,2.77950
1.52005,-1.24867,2.79677
1.52337,-1.24867,2.79677
1.52039,-1.24353,2.78524
1.52683,-1.24609,2.79099
1.56242,-1.27238,2.84987
1.58249,-1.28595,2.88025
1.57249,-1.27507,2.85590
1.56924,-1.26971,2.84387
1.55300,-1.25387,2.80840
1.54349,-1.24353,2.78524
1.54679,-1.24353,2.78524
1.55329,-1.24609,2.79099
1.55339,-1.24353,2.78524
1.52524,-1.21840,2.72897
1.49525,-1.19192,2.66964
1.49841,-1.19192,2.66964
1.51656,-1.20381,2.69629
1.51975,-1.20381,2.69629
1.51991,-1.20141,2.69091
1.49335,-1.17795,2.63836
1.52326,-1.19903,2.68556
1.52039,-1.19428,2.67493
1.52356,-1.19428,2.67493
1.50000,-1.17337,2.62809
1.50311,-1.17337,2.62809
1.51507,-1.18025,2.64352
1.59961,-1.21595,2.72347
1.59961,-1.21350,2.71799
1.60607,-1.21595,2.72347
1.59642,-1.20622,2.70168
1.59962,-1.20622,2.70168
1.60603,-1.20864,2.70709
1.60924,-1.20864,2.70709
1.60601,-1.20381,2.69629
1.60600,-1.20141,2.69091
1.61240,-1.20381,2.69629
1.61883,-1.20622,2.70168
1.62854,-1.21106,2.71253
1.61233,-1.19665,2.68024
1.61872,-1.19903,2.68556
1.61868,-1.19665,2.68024
1.62508,-1.19903,2.68556
1.64132,-1.20864,2.70709
1.65114,-1.21350,2.71799
0.08517,-1.54630,3.47259
0.08998,-1.55831,3.49958
0.09413,-1.55831,3.49958
0.09727,-1.54233,3.46369
0.10137,-1.54233,3.46369
0.39040,-0.38337,0.86096
0.39142,-0.38337,0.86096
0.39244,-0.38337,0.86096
0.39122,-0.38118,0.85605
1.48762,-1.23767,2.77950
1.49091,-1.23767,2.77950
1.49420,-1.23767,2.77950
1.52256,-1.25839,2.82602
1.52591,-1.25839,2.82602
1.50719,-1.24023,2.78524
1.51049,-1.24023,2.78524
1.53275,-1.25576,2.82012
